ID Year,Year,ID Gender,Gender,ID Wage Bin,Wage Bin,ID Workforce Status,Workforce Status,Record Count,Total Population,Total Population MOE Appx,Geography,ID Geography,Slug Geography,title,share
2016,"2016",1,"Male",20,"$190-200k","true","true",8388,162857,9902.085589153352,"United States","01000US","united-states","USA",0.0011566005153223913
2016,"2016",1,"Male",21,"$200k+","true","true",120960,2279100,36763.169099612525,"United States","01000US","united-states","USA",0.01618602967309518
2016,"2016",2,"Female",1,"< $10K","true","true",534799,10907468,77880.432124204,"United States","01000US","united-states","USA",0.07746417476474755
2016,"2016",2,"Female",2,"$10-20k","true","true",545380,11807954,80750.11632549742,"United States","01000US","united-states","USA",0.08385937160394144
2016,"2016",2,"Female",3,"$20-30k","true","true",512892,10941548,77991.7716988151,"United States","01000US","united-states","USA",0.07770620885331721
2016,"2016",2,"Female",4,"$30-40k","true","true",439029,9147295,71801.80727957557,"United States","01000US","united-states","USA",0.06496353310453916
2016,"2016",2,"Female",5,"$40-50k","true","true",334834,6851139,62679.40349202109,"United States","01000US","united-states","USA",0.048656372756131654
2016,"2016",2,"Female",6,"$50-60k","true","true",246431,4939233,53598.24750489917,"United States","01000US","united-states","USA",0.035078132552468486
2016,"2016",2,"Female",7,"$60-70k","true","true",179336,3587271,45904.26015015758,"United States","01000US","united-states","USA",0.025476580602621132
2016,"2016",2,"Female",8,"$70-80k","true","true",121195,2418410,37851.032666081606,"United States","01000US","united-states","USA",0.017175400825637364
2016,"2016",2,"Female",9,"$80-90k","true","true",86566,1721277,32013.214714564718,"United States","01000US","united-states","USA",0.01222440463236201
2016,"2016",2,"Female",10,"$90-100k","true","true",55736,1090978,25544.283974393333,"United States","01000US","united-states","USA",0.007748059444822094
2016,"2016",2,"Female",11,"$100-110k","true","true",52523,1035313,24889.03558008631,"United States","01000US","united-states","USA",0.007352729998219117
2016,"2016",2,"Female",12,"$110-120k","true","true",26126,508714,17479.365399223952,"United States","01000US","united-states","USA",0.0036128559076472914
2016,"2016",2,"Female",13,"$120-130k","true","true",26238,511432,17525.828539421265,"United States","01000US","united-states","USA",0.003632158978443427
2016,"2016",2,"Female",14,"$130-140k","true","true",14209,274632,12853.647530618595,"United States","01000US","united-states","USA",0.0019504197714806178
2016,"2016",2,"Female",15,"$140-150k","true","true",10695,205497,11121.423007595393,"United States","01000US","united-states","USA",0.0014594272036031945
2016,"2016",2,"Female",16,"$150-160k","true","true",13222,257540,12447.99975494014,"United States","01000US","united-states","USA",0.001829033426356427
2016,"2016",2,"Female",17,"$160-170k","true","true",6342,119573,8486.074527826728,"United States","01000US","united-states","USA",0.0008492001781848142
2016,"2016",2,"Female",18,"$170-180k","true","true",5056,96793,7635.674588530168,"United States","01000US","united-states","USA",0.0006874180027852669
2016,"2016",2,"Female",19,"$180-190k","true","true",4435,83286,7083.245299060298,"United States","01000US","united-states","USA",0.000591492109759732
2016,"2016",2,"Female",20,"$190-200k","true","true",2743,53332,5668.738605607738,"United States","01000US","united-states","USA",0.00037876062240599893
2016,"2016",2,"Female",21,"$200k+","true","true",30164,568217,18469.443585121706,"United States","01000US","united-states","USA",0.004035442596971228
2015,"2015",1,"Male",1,"< $10K","true","true",368032,7758618,66443.80269700922,"United States","01000US","united-states","USA",0.0559933081274301
2015,"2015",1,"Male",2,"$10-20k","true","true",383448,8925615,70947.21613435996,"United States","01000US","united-states","USA",0.06441542951616022
2015,"2015",1,"Male",3,"$20-30k","true","true",423483,9718583,73804.94019142694,"United States","01000US","united-states","USA",0.07013821436768816
2015,"2015",1,"Male",4,"$30-40k","true","true",421106,9177322,71870.76076446765,"United States","01000US","united-states","USA",0.06623197823770201
2015,"2015",1,"Male",5,"$40-50k","true","true",356218,7503286,65405.08369355767,"United States","01000US","united-states","USA",0.05415059807896619
2015,"2015",1,"Male",6,"$50-60k","true","true",309773,6388644,60607.87940010544,"United States","01000US","united-states","USA",0.04610631842016936
2015,"2015",1,"Male",7,"$60-70k","true","true",244860,5037103,54090.91224372078,"United States","01000US","united-states","USA",0.03635235815819293
2015,"2015",1,"Male",8,"$70-80k","true","true",171332,3509774,45409.13090236133,"United States","01000US","united-states","USA",0.025329750354978534
2015,"2015",1,"Male",9,"$80-90k","true","true",140462,2875906,41200.99877926994,"United States","01000US","united-states","USA",0.020755177120915732
2015,"2015",1,"Male",10,"$90-100k","true","true",101367,2049274,34885.04618692009,"United States","01000US","united-states","USA",0.014789441949523896
2015,"2015",1,"Male",11,"$100-110k","true","true",108408,2205785,36171.938054283775,"United States","01000US","united-states","USA",0.015918968966878302
2015,"2015",1,"Male",12,"$110-120k","true","true",53084,1061600,25199.106297485567,"United States","01000US","united-states","USA",0.0076614799063544296
2015,"2015",1,"Male",13,"$120-130k","true","true",57952,1150893,26228.96162038316,"United States","01000US","united-states","USA",0.008305900144935915
2015,"2015",1,"Male",14,"$130-140k","true","true",35883,711422,20654.783106391405,"United States","01000US","united-states","USA",0.005134274074923211
2015,"2015",1,"Male",15,"$140-150k","true","true",24077,470276,16807.879566054828,"United States","01000US","united-states","USA",0.0033939432219675355
2015,"2015",1,"Male",16,"$150-160k","true","true",34650,687940,20312.775118861682,"United States","01000US","united-states","USA",0.004964806411809972
2015,"2015",1,"Male",17,"$160-170k","true","true",19392,385573,15223.796821500562,"United States","01000US","united-states","USA",0.0027826486359577964
2015,"2015",1,"Male",18,"$170-180k","true","true",13750,268644,12712.820693130017,"United States","01000US","united-states","USA",0.0019387816578397509
2015,"2015",1,"Male",19,"$180-190k","true","true",13487,262581,12568.820317764372,"United States","01000US","united-states","USA",0.0018950254853904037
2015,"2015",1,"Male",20,"$190-200k","true","true",7527,146939,9406.171727267138,"United States","01000US","united-states","USA",0.0010604466804444363
2015,"2015",1,"Male",21,"$200k+","true","true",111561,2120567,35477.40568655511,"United States","01000US","united-states","USA",0.015303957668216177
2015,"2015",2,"Female",1,"< $10K","true","true",540758,10983888,78076.25913288395,"United States","01000US","united-states","USA",0.07926981650871096
2015,"2015",2,"Female",2,"$10-20k","true","true",552432,11851282,80824.35001737265,"United States","01000US","united-states","USA",0.08552972768230967
2015,"2015",2,"Female",3,"$20-30k","true","true",507286,10736714,77267.51374360688,"United States","01000US","united-states","USA",0.07748598207542794
2015,"2015",2,"Female",4,"$30-40k","true","true",442821,9197563,71944.34611578073,"United States","01000US","united-states","USA",0.06637805587031742
2015,"2015",2,"Female",5,"$40-50k","true","true",322294,6604126,61571.271156280214,"United States","01000US","united-states","USA",0.04766143429543411
2015,"2015",2,"Female",6,"$50-60k","true","true",244668,4917154,53466.99484498249,"United States","01000US","united-states","USA",0.03548669608840459
2015,"2015",2,"Female",7,"$60-70k","true","true",174282,3497027,45328.73516319558,"United States","01000US","united-states","USA",0.02523775630414366
2015,"2015",2,"Female",8,"$70-80k","true","true",111818,2236891,36421.938650111624,"United States","01000US","united-states","USA",0.01614345841108239
2015,"2015",2,"Female",9,"$80-90k","true","true",82213,1646358,31314.204567897003,"United States","01000US","united-states","USA",0.01188163030865285
2015,"2015",2,"Female",10,"$90-100k","true","true",54615,1081667,25434.299496927444,"United States","01000US","united-states","USA",0.007806301795277578
2015,"2015",2,"Female",11,"$100-110k","true","true",48194,954822,23907.51593961825,"United States","01000US","united-states","USA",0.006890871860536124
2015,"2015",2,"Female",12,"$110-120k","true","true",24170,472074,16839.869954682297,"United States","01000US","united-states","USA",0.0034069192401209127
2015,"2015",2,"Female",13,"$120-130k","true","true",22977,452191,16482.6073582141,"United States","01000US","united-states","USA",0.003263425264067743
2015,"2015",2,"Female",14,"$130-140k","true","true",14069,274007,12838.839117410982,"United States","01000US","united-states","USA",0.001977485987848962
2015,"2015",2,"Female",15,"$140-150k","true","true",8782,169864,10112.512445309794,"United States","01000US","united-states","USA",0.0012258945203588818
2015,"2015",2,"Female",16,"$150-160k","true","true",11419,222082,11560.673268515104,"United States","01000US","united-states","USA",0.0016027475325574646
2015,"2015",2,"Female",17,"$160-170k","true","true",6481,125078,8678.98864733146,"United States","01000US","united-states","USA",0.0009026776410389971
2015,"2015",2,"Female",18,"$170-180k","true","true",4666,89858,7357.195008296057,"United States","01000US","united-states","USA",0.0006484977971224533
2015,"2015",2,"Female",19,"$180-190k","true","true",4165,79542,6922.266628530189,"United States","01000US","united-states","USA",0.0005740480733903957
2015,"2015",2,"Female",20,"$190-200k","true","true",2290,45794,5252.998434276641,"United States","01000US","united-states","USA",0.0003304915324336801
2015,"2015",2,"Female",21,"$200k+","true","true",26739,508981,17483.421748106502,"United States","01000US","united-states","USA",0.003673274024318184
2014,"2014",1,"Male",1,"< $10K","true","true",366748,7751918,66383.76470723774,"United States","01000US","united-states","USA",0.056884095089404334
2014,"2014",1,"Male",2,"$10-20k","true","true",381221,8825650,70535.68683738542,"United States","01000US","united-states","USA",0.06476321264309057
2014,"2014",1,"Male",3,"$20-30k","true","true",414785,9431846,72744.23969091843,"United States","01000US","united-states","USA",0.06921151961780528
2014,"2014",1,"Male",4,"$30-40k","true","true",417719,9031709,71296.6547897834,"United States","01000US","united-states","USA",0.06627528742897291
2014,"2014",1,"Male",5,"$40-50k","true","true",359610,7518920,65437.74580830992,"United States","01000US","united-states","USA",0.05517434011165031
2014,"2014",1,"Male",6,"$50-60k","true","true",297093,6084493,59192.75721477541,"United States","01000US","united-states","USA",0.04464841841500581
2014,"2014",1,"Male",7,"$60-70k","true","true",242476,4956323,53654.9449214112,"United States","01000US","united-states","USA",0.03636983115995315
2014,"2014",1,"Male",8,"$70-80k","true","true",171541,3495005,45306.12469367542,"United States","01000US","united-states","USA",0.025646581498661825
2014,"2014",1,"Male",9,"$80-90k","true","true",139975,2842626,40959.73652929335,"United States","01000US","united-states","USA",0.020859380567185188
2014,"2014",1,"Male",10,"$90-100k","true","true",101802,2042545,34824.20917064654,"United States","01000US","united-states","USA",0.014988332436486992
2014,"2014",1,"Male",11,"$100-110k","true","true",106293,2151274,35724.597913779406,"United States","01000US","united-states","USA",0.01578619314334378
2014,"2014",1,"Male",12,"$110-120k","true","true",49060,971966,24118.26014108137,"United States","01000US","united-states","USA",0.007132351808632131
2014,"2014",1,"Male",13,"$120-130k","true","true",52669,1041229,24956.425318401718,"United States","01000US","united-states","USA",0.007640608356002396
2014,"2014",1,"Male",14,"$130-140k","true","true",38644,759947,21342.834235802475,"United States","01000US","united-states","USA",0.005576542142332717
2014,"2014",1,"Male",15,"$140-150k","true","true",24159,467675,16761.016048160785,"United States","01000US","united-states","USA",0.0034318305703101054
2014,"2014",1,"Male",16,"$150-160k","true","true",30296,600168,18978.100062908554,"United States","01000US","united-states","USA",0.0044040731057291395
2014,"2014",1,"Male",17,"$160-170k","true","true",21765,427725,16031.510718459715,"United States","01000US","united-states","USA",0.0031386747863064945
2014,"2014",1,"Male",18,"$170-180k","true","true",12899,249694,12256.898066541657,"United States","01000US","united-states","USA",0.0018322713474592644
2014,"2014",1,"Male",19,"$180-190k","true","true",12389,239415,12002.414136499296,"United States","01000US","united-states","USA",0.001756843354874205
2014,"2014",1,"Male",20,"$190-200k","true","true",8450,162580,9893.480496171018,"United States","01000US","united-states","USA",0.001193022962786159
2014,"2014",1,"Male",21,"$200k+","true","true",105946,2004712,34505.04788131964,"United States","01000US","united-states","USA",0.014710711340712059
2014,"2014",2,"Female",1,"< $10K","true","true",537949,10916015,77799.45438963544,"United States","01000US","united-states","USA",0.0801024514523198
2014,"2014",2,"Female",2,"$10-20k","true","true",551013,11710159,80324.10555339909,"United States","01000US","united-states","USA",0.08592993347814618
2014,"2014",2,"Female",3,"$20-30k","true","true",503620,10557999,76622.1910980103,"United States","01000US","united-states","USA",0.07747530599134766
2014,"2014",2,"Female",4,"$30-40k","true","true",441913,9116499,71606.6709708696,"United States","01000US","united-states","USA",0.06689748214551025
2014,"2014",2,"Female",5,"$40-50k","true","true",327178,6673895,61852.99806063565,"United States","01000US","united-states","USA",0.04897348988943125
2014,"2014",2,"Female",6,"$50-60k","true","true",235455,4699838,52299.20679902163,"United States","01000US","united-states","USA",0.03448772699824687
2014,"2014",2,"Female",7,"$60-70k","true","true",171939,3429651,44891.57390514687,"United States","01000US","united-states","USA",0.025167009455914092
2014,"2014",2,"Female",8,"$70-80k","true","true",111633,2222337,36300.22879100494,"United States","01000US","united-states","USA",0.01630765821164537
2014,"2014",2,"Female",9,"$80-90k","true","true",81106,1614927,31014.340214385637,"United States","01000US","united-states","USA",0.011850442823369193
2014,"2014",2,"Female",10,"$90-100k","true","true",54573,1076469,25371.925175646556,"United States","01000US","united-states","USA",0.007899201843569036
2014,"2014",2,"Female",11,"$100-110k","true","true",46614,916643,23426.60315654597,"United States","01000US","united-states","USA",0.006726387917807807
2014,"2014",2,"Female",12,"$110-120k","true","true",22185,431191,16096.12869171789,"United States","01000US","united-states","USA",0.0031641085271664825
2014,"2014",2,"Female",13,"$120-130k","true","true",20781,407479,15648.65831930863,"United States","01000US","united-states","USA",0.002990108278097806
2014,"2014",2,"Female",14,"$130-140k","true","true",14584,282359,13032.42358165801,"United States","01000US","united-states","USA",0.0020719693120269224
2014,"2014",2,"Female",15,"$140-150k","true","true",8775,168222,10063.474193268215,"United States","01000US","united-states","USA",0.001234424337838684
2014,"2014",2,"Female",16,"$150-160k","true","true",9847,190757,10715.460199799747,"United States","01000US","united-states","USA",0.0013997876818317096
2014,"2014",2,"Female",17,"$160-170k","true","true",6887,133964,8981.631715381445,"United States","01000US","united-states","USA",0.0009830368322468017
2014,"2014",2,"Female",18,"$170-180k","true","true",4268,81613,7011.716453122342,"United States","01000US","united-states","USA",0.0005988816770935342
2014,"2014",2,"Female",19,"$180-190k","true","true",3781,71917,6582.273356014252,"United States","01000US","united-states","USA",0.000527731777676788
2014,"2014",2,"Female",20,"$190-200k","true","true",2510,49533,5463.150093995257,"United States","01000US","united-states","USA",0.0003634764818285571
2014,"2014",2,"Female",21,"$200k+","true","true",24548,466780,16745.025580189293,"United States","01000US","united-states","USA",0.0034252630001803622
2021,"2021",1,"Male",1,"< $10K","true","true",826,17316,3230.527574663196,,,,"Software developers",0.011041754743726841
2021,"2021",1,"Male",2,"$10-20k","true","true",958,20505,3515.401459641066,,,,"Software developers",0.013075258779170644
2021,"2021",1,"Male",3,"$20-30k","true","true",813,18305,3321.4911303219114,,,,"Software developers",0.011672402436123806
2021,"2021",1,"Male",4,"$30-40k","true","true",843,19375,3417.177477217498,,,,"Software developers",0.012354700748423859
2021,"2021",1,"Male",5,"$40-50k","true","true",1117,25403,3912.735106537461,,,,"Software developers",0.016198527128372196
2021,"2021",1,"Male",6,"$50-60k","true","true",1716,41253,4985.890510896951,,,,"Software developers",0.026305469418050554
2021,"2021",1,"Male",7,"$60-70k","true","true",2508,56625,5841.128935564581,,,,"Software developers",0.03610760928410328
2021,"2021",1,"Male",8,"$70-80k","true","true",3300,78340,6869.940672624752,,,,"Software developers",0.049954439051949684
2021,"2021",1,"Male",9,"$80-90k","true","true",4170,97221,7652.6855344138385,,,,"Software developers",0.061994134785162115
2021,"2021",1,"Male",10,"$90-100k","true","true",3906,89679,7350.0474088196515,,,,"Software developers",0.05718488817640791
2021,"2021",1,"Male",11,"$100-110k","true","true",5438,124017,8642.42414552757,,,,"Software developers",0.07908092504347261
2021,"2021",1,"Male",12,"$110-120k","true","true",4041,87709,7268.916803862523,,,,"Software developers",0.055928694087406874
2021,"2021",1,"Male",13,"$120-130k","true","true",4485,96439,7621.865994092005,,,,"Software developers",0.061495483121406375
2021,"2021",1,"Male",14,"$130-140k","true","true",4099,87529,7261.458552750941,,,,"Software developers",0.05581391493206668
2021,"2021",1,"Male",15,"$140-150k","true","true",3149,66915,6349.499723879262,,,,"Software developers",0.04266915099771781
2021,"2021",1,"Male",16,"$150-160k","true","true",2870,61887,6106.393290941242,,,,"Software developers",0.03946298659188167
2021,"2021",1,"Male",17,"$160-170k","true","true",2728,57032,5862.075345800965,,,,"Software developers",0.03636713770756694
2021,"2021",1,"Male",18,"$170-180k","true","true",1609,32948,4455.962585654036,,,,"Software developers",0.02100968672304874
2021,"2021",1,"Male",19,"$180-190k","true","true",1600,33147,4469.395966185775,,,,"Software developers",0.021136581455897065
2021,"2021",1,"Male",20,"$190-200k","true","true",1005,19327,3412.9425081987515,,,,"Software developers",0.012324092973666474
2021,"2021",1,"Male",21,"$200k+","true","true",7753,155241,9668.361743290265,,,,"Software developers",0.09899128252315191
2021,"2021",2,"Female",1,"< $10K","true","true",294,6025,1905.6562036039554,,,,"Software developers",0.003841913394026
2021,"2021",2,"Female",2,"$10-20k","true","true",306,6413,1966.0569107144847,,,,"Software developers",0.004089326239981534
2021,"2021",2,"Female",3,"$20-30k","true","true",254,5672,1848.9903732969306,,,,"Software developers",0.003616818717164394
2021,"2021",2,"Female",4,"$30-40k","true","true",303,6758,2018.245806688038,,,,"Software developers",0.004309319621050242
2021,"2021",2,"Female",5,"$40-50k","true","true",370,8569,2272.6230751329617,,,,"Software developers",0.005464125456167435
2021,"2021",2,"Female",6,"$50-60k","true","true",609,12852,2783.181262345756,,,,"Software developers",0.008195231691289984
2021,"2021",2,"Female",7,"$60-70k","true","true",818,18857,3371.1938884411825,,,,"Software developers",0.01202439184583374
2021,"2021",2,"Female",8,"$70-80k","true","true",946,21369,3588.689542947906,,,,"Software developers",0.013626198724803584
2021,"2021",2,"Female",9,"$80-90k","true","true",1154,26612,4004.7457390325626,,,,"Software developers",0.016969460455073845
2021,"2021",2,"Female",10,"$90-100k","true","true",1067,23501,3763.430245523863,,,,"Software developers",0.014985694053610792
2021,"2021",2,"Female",11,"$100-110k","true","true",1409,30282,4271.9203707285,,,,"Software developers",0.019309679900065616
2021,"2021",2,"Female",12,"$110-120k","true","true",961,19423,3421.4072015471893,,,,"Software developers",0.012385308523181244
2021,"2021",2,"Female",13,"$120-130k","true","true",982,20676,3530.0272327919174,,,,"Software developers",0.01318429897674383
2021,"2021",2,"Female",14,"$130-140k","true","true",850,16937,3194.982302382632,,,,"Software developers",0.010800080855538317
2021,"2021",2,"Female",15,"$140-150k","true","true",576,11026,2577.910134551478,,,,"Software developers",0.007030860926561108
2021,"2021",2,"Female",16,"$150-160k","true","true",477,10021,2457.62585531329,,,,"Software developers",0.006390010642578348
2021,"2021",2,"Female",17,"$160-170k","true","true",441,8720,2292.558171007292,,,,"Software developers",0.0055604124142583766
2021,"2021",2,"Female",18,"$170-180k","true","true",240,4772,1695.9695897916902,,,,"Software developers",0.0030429229404634146
2021,"2021",2,"Female",19,"$180-190k","true","true",215,3821,1517.6014758732579,,,,"Software developers",0.002436506403082713
2021,"2021",2,"Female",20,"$190-200k","true","true",122,2473,1220.9088253792313,,,,"Software developers",0.0015769380619794686
2021,"2021",2,"Female",21,"$200k+","true","true",873,17237,3223.1507554978284,,,,"Software developers",0.010991379447771977
2020,"2020",1,"Male",1,"< $10K","true","true",808,17347,3233.415634232086,,,,"Software developers",0.012238174186038309
2020,"2020",1,"Male",2,"$10-20k","true","true",891,19206,3402.2410730459087,,,,"Software developers",0.013549684292214892
2020,"2020",1,"Male",3,"$20-30k","true","true",720,16686,3171.2204448710145,,,,"Software developers",0.011771843804014252
2020,"2020",1,"Male",4,"$30-40k","true","true",835,19697,3445.4499379000113,,,,"Software developers",0.01389608099051113
2020,"2020",1,"Male",5,"$40-50k","true","true",1183,27629,4080.5327041492724,,,,"Software developers",0.019492045574799815
2020,"2020",1,"Male",6,"$50-60k","true","true",1820,41930,5026.6165377431935,,,,"Software developers",0.02958129034533846
2020,"2020",1,"Male",7,"$60-70k","true","true",2678,60616,6043.375479286998,,,,"Software developers",0.042764118663797666
2020,"2020",1,"Male",8,"$70-80k","true","true",3447,81817,7020.639014848388,,,,"Software developers",0.057721260009171396
2020,"2020",1,"Male",9,"$80-90k","true","true",3981,92094,7448.27103393903,,,,"Software developers",0.06497160393664679
2020,"2020",1,"Male",10,"$90-100k","true","true",4192,94316,7537.533115984126,,,,"Software developers",0.06653920773219514
2020,"2020",1,"Male",11,"$100-110k","true","true",5399,119615,8487.744152229958,,,,"Software developers",0.08438745634766659
2020,"2020",1,"Male",12,"$110-120k","true","true",3624,77030,6812.269693025669,,,,"Software developers",0.0543440685738474
2020,"2020",1,"Male",13,"$120-130k","true","true",4080,87123,7244.584810117578,,,,"Software developers",0.061464601925993866
2020,"2020",1,"Male",14,"$130-140k","true","true",3548,74639,6705.764458945304,,,,"Software developers",0.05265723658682846
2020,"2020",1,"Male",15,"$140-150k","true","true",2699,57076,5864.323147256698,,,,"Software developers",0.0402666760732301
2020,"2020",1,"Male",16,"$150-160k","true","true",2628,54358,5723.04086369761,,,,"Software developers",0.038349148118099405
2020,"2020",1,"Male",17,"$160-170k","true","true",1971,40298,4927.849801556969,,,,"Software developers",0.028429926981551376
2020,"2020",1,"Male",18,"$170-180k","true","true",1432,28983,4179.3040155579065,,,,"Software developers",0.02044728209107905
2020,"2020",1,"Male",19,"$180-190k","true","true",1167,23345,3750.9173590489495,,,,"Software developers",0.016469716744858726
2020,"2020",1,"Male",20,"$190-200k","true","true",872,17188,3218.564746755448,,,,"Software developers",0.012126000917139935
2020,"2020",1,"Male",21,"$200k+","true","true",5509,110359,8152.98993432172,,,,"Software developers",0.07785742001481534
2020,"2020",2,"Female",1,"< $10K","true","true",273,5431,1809.2838380242379,,,,"Software developers",0.0038315284489752726
2020,"2020",2,"Female",2,"$10-20k","true","true",283,5698,1853.2227957226726,,,,"Software developers",0.004019894881653674
2020,"2020",2,"Female",3,"$20-30k","true","true",251,5530,1825.699190351123,,,,"Software developers",0.003901372182440298
2020,"2020",2,"Female",4,"$30-40k","true","true",291,6549,1986.7931760663557,,,,"Software developers",0.004620268792550002
2020,"2020",2,"Female",5,"$40-50k","true","true",426,9829,2433.9689109453493,,,,"Software developers",0.006934283396239726
2020,"2020",2,"Female",6,"$50-60k","true","true",642,13917,2896.1908930011255,,,,"Software developers",0.009818335743765212
2020,"2020",2,"Female",7,"$60-70k","true","true",838,18945,3379.047588561551,,,,"Software developers",0.013365550813079826
2020,"2020",2,"Female",8,"$70-80k","true","true",996,23077,3729.3283646556893,,,,"Software developers",0.016280644819923102
2020,"2020",2,"Female",9,"$80-90k","true","true",1042,23530,3765.7479573319542,,,,"Software developers",0.01660023281244488
2020,"2020",2,"Female",10,"$90-100k","true","true",1183,25875,3948.9081191827595,,,,"Software developers",0.01825461215563159
2020,"2020",2,"Female",11,"$100-110k","true","true",1338,28046,4111.205006811215,,,,"Software developers",0.019786235846061588
2020,"2020",2,"Female",12,"$110-120k","true","true",788,16679,3170.5552652860024,,,,"Software developers",0.011766905358213694
2020,"2020",2,"Female",13,"$120-130k","true","true",833,17667,3263.0992266450885,,,,"Software developers",0.012463931708349502
2020,"2020",2,"Female",14,"$130-140k","true","true",646,12288,2721.431190251289,,,,"Software developers",0.008669088856749798
2020,"2020",2,"Female",15,"$140-150k","true","true",480,9691,2416.8230713221756,,,,"Software developers",0.006836925464743024
2020,"2020",2,"Female",16,"$150-160k","true","true",413,8283,2234.377013221538,,,,"Software developers",0.005843592366573776
2020,"2020",2,"Female",17,"$160-170k","true","true",278,5398,1803.7788518693558,,,,"Software developers",0.0038082472044869307
2020,"2020",2,"Female",18,"$170-180k","true","true",173,3226,1394.447648227833,,,,"Software developers",0.002275918021799711
2020,"2020",2,"Female",19,"$180-190k","true","true",151,2832,1306.5235262483232,,,,"Software developers",0.0019979540724540546
2020,"2020",2,"Female",20,"$190-200k","true","true",86,1582,976.5077191153755,,,,"Software developers",0.0011160887509259587
2020,"2020",2,"Female",21,"$200k+","true","true",559,12025,2692.1526677632914,,,,"Software developers",0.008483544393100286
2019,"2019",1,"Male",1,"< $10K","true","true",794,16475,3151.1074269482497,,,,"Software developers",0.012873899857859642
2019,"2019",1,"Male",2,"$10-20k","true","true",831,17515,3249.032360192651,,,,"Software developers",0.013686576996079614
2019,"2019",1,"Male",3,"$20-30k","true","true",706,15221,3028.82329880115,,,,"Software developers",0.011893998770044408
2019,"2019",1,"Male",4,"$30-40k","true","true",870,19481,3426.507556805104,,,,"Software developers",0.015222849355445444
2019,"2019",1,"Male",5,"$40-50k","true","true",1272,28136,4117.792912679502,,,,"Software developers",0.021986042270151072
2019,"2019",1,"Male",6,"$50-60k","true","true",1848,41589,5006.1372101811885,,,,"Software developers",0.03249848990522153
2019,"2019",1,"Male",7,"$60-70k","true","true",2679,57754,5899.031739555874,,,,"Software developers",0.0451301494622656
2019,"2019",1,"Male",8,"$70-80k","true","true",3418,77121,6816.281121763157,,,,"Software developers",0.060263916900636934
2019,"2019",1,"Male",9,"$80-90k","true","true",3989,87117,7244.324500753607,,,,"Software developers",0.0680749944714512
2019,"2019",1,"Male",10,"$90-100k","true","true",3928,86108,7202.274635323704,,,,"Software developers",0.06728654136331279
2019,"2019",1,"Male",11,"$100-110k","true","true",5260,111062,8178.881238572608,,,,"Software developers",0.08678610415864083
2019,"2019",1,"Male",12,"$110-120k","true","true",3691,75113,6727.003904840905,,,,"Software developers",0.05869482488761222
2019,"2019",1,"Male",13,"$120-130k","true","true",4296,88138,7286.626877934598,,,,"Software developers",0.06887282462349215
2019,"2019",1,"Male",14,"$130-140k","true","true",2890,58108,5917.075912884062,,,,"Software developers",0.045406772257390475
2019,"2019",1,"Male",15,"$140-150k","true","true",2275,45830,5255.114604307389,,,,"Software developers",0.03581249350444354
2019,"2019",1,"Male",16,"$150-160k","true","true",2539,49840,5480.123844429192,,,,"Software developers",0.0389459890085417
2019,"2019",1,"Male",17,"$160-170k","true","true",1708,33555,4496.804061201764,,,,"Software developers",0.02622055901247225
2019,"2019",1,"Male",18,"$170-180k","true","true",1279,24654,3854.625127552123,,,,"Software developers",0.01926513669776459
2019,"2019",1,"Male",19,"$180-190k","true","true",1103,20775,3538.463183760335,,,,"Software developers",0.01623400725626914
2019,"2019",1,"Male",20,"$190-200k","true","true",652,12288,2721.4306081451136,,,,"Software developers",0.009602092956199047
2019,"2019",1,"Male",21,"$200k+","true","true",4500,84441,7132.258359397239,,,,"Software developers",0.0659839136811852
2019,"2019",2,"Female",1,"< $10K","true","true",250,5048,1744.323365990966,,,,"Software developers",0.003944609801667707
2019,"2019",2,"Female",2,"$10-20k","true","true",272,5481,1817.592779185138,,,,"Software developers",0.004282964802484292
2019,"2019",2,"Female",3,"$20-30k","true","true",249,4946,1726.6111116396805,,,,"Software developers",0.003864904928496133
2019,"2019",2,"Female",4,"$30-40k","true","true",301,6631,1999.192013437013,,,,"Software developers",0.005181598176477529
2019,"2019",2,"Female",5,"$40-50k","true","true",471,10506,2516.3902055551002,,,,"Software developers",0.008209601936672134
2019,"2019",2,"Female",6,"$50-60k","true","true",645,13124,2812.4741756414446,,,,"Software developers",0.01025536034807587
2019,"2019",2,"Female",7,"$60-70k","true","true",835,17852,3280.1364396347303,,,,"Software developers",0.013949915645675893
2019,"2019",2,"Female",8,"$70-80k","true","true",995,21788,3623.692661805842,,,,"Software developers",0.0170255860457084
2019,"2019",2,"Female",9,"$80-90k","true","true",1087,22592,3689.935959295401,,,,"Software developers",0.017653847987178454
2019,"2019",2,"Female",10,"$90-100k","true","true",1102,22617,3691.976698283742,,,,"Software developers",0.017673383495308743
2019,"2019",2,"Female",11,"$100-110k","true","true",1258,25593,3927.3324658387105,,,,"Software developers",0.0199988903831382
2019,"2019",2,"Female",12,"$110-120k","true","true",766,15153,3022.050770099196,,,,"Software developers",0.011840862187930025
2019,"2019",2,"Female",13,"$120-130k","true","true",842,16731,3175.4923459751612,,,,"Software developers",0.013073943461113789
2019,"2019",2,"Female",14,"$130-140k","true","true",502,9464,2388.351196092487,,,,"Software developers",0.007395361957801739
2019,"2019",2,"Female",15,"$140-150k","true","true",366,6945,2045.976574130344,,,,"Software developers",0.005426964158593944
